# set	level	rarity	itemId	name
# Generated from the in-game skill guides via ::dumpui sweep, then
# reviewed per skill. Sorted by set then level. Regenerate, do not edit.
PRAYER	1	EPIC	4830	Fayrg bones
PRAYER	1	EPIC	31729	Frost dragon bones
PRAYER	1	EPIC	22786	Hydra bones
PRAYER	1	EPIC	11943	Lava dragon bones
PRAYER	1	EPIC	4832	Raurg bones
PRAYER	1	LEGENDARY	6729	Dagannoth bones
PRAYER	1	LEGENDARY	4834	Ourg bones
PRAYER	1	LEGENDARY	22124	Superior dragon bones
PRAYER	20	UNCOMMON	10464	Vestment robe legs
PRAYER	20	UNCOMMON	10458	Vestment robe top
PRAYER	30	UNCOMMON	29384	Ralos' Rise sacrifices
PRAYER	31	UNCOMMON	12598	Holy sandals
PRAYER	31	UNCOMMON	19997	Holy wrap
PRAYER	40	RARE	25340	Ectoplasmator
PRAYER	40	RARE	10446	Vestment cloak
PRAYER	40	RARE	10452	Vestment mitre
PRAYER	50	RARE	31081	Antler Guard
PRAYER	50	RARE	20747	Use Bologa's grape blessings
PRAYER	54	RARE	24719	Hallowed Sepulchre - Portal sacrifice
PRAYER	60	EPIC	10440	Crozier
PRAYER	60	EPIC	22954	Devout boots
PRAYER	60	EPIC	10470	Vestment stole
PRAYER	65	EPIC	23336	3rd Age Druidic robes
PRAYER	65	EPIC	23342	3rd Age Druidic staff
PRAYER	70	EPIC	22986	Bonecrusher necklace
PRAYER	70	EPIC	22111	Dragonbone necklace
PRAYER	70	EPIC	25346	Soul cape
PRAYER	70	EPIC	22124	Use superior dragon bones
PRAYER	90	LEGENDARY	27251	Fortify Elidinis' Ward
RANGED	1	COMMON	32199	Bronze cannon
RANGED	1	COMMON	9174	Bronze crossbow
RANGED	1	COMMON	864	Bronze items
RANGED	1	COMMON	837	Crossbow
RANGED	1	COMMON	32200	Iron cannon
RANGED	1	COMMON	863	Iron items
RANGED	1	COMMON	767	Phoenix crossbow
RANGED	1	COMMON	1129	Plain leather items
RANGED	1	COMMON	841	Standard bows
RANGED	5	COMMON	843	Oak bows
RANGED	5	COMMON	32201	Steel cannon
RANGED	5	COMMON	865	Steel items
RANGED	10	COMMON	869	Black items
RANGED	16	COMMON	9176	Blurite crossbow
RANGED	20	UNCOMMON	32202	Mithril cannon
RANGED	20	UNCOMMON	866	Mithril items
RANGED	20	UNCOMMON	849	Willow bows
RANGED	25	UNCOMMON	10954	Frog-leather
RANGED	26	UNCOMMON	9177	Iron crossbow
RANGED	28	UNCOMMON	8880	Dorgeshuun crossbow
RANGED	30	UNCOMMON	32203	Adamant cannon
RANGED	30	UNCOMMON	867	Adamant items
RANGED	30	UNCOMMON	10498	Ava's attractor
RANGED	30	UNCOMMON	853	Maple bows
RANGED	30	UNCOMMON	4827	Ogre composite bows
RANGED	30	UNCOMMON	10149	Swamp lizard
RANGED	31	UNCOMMON	9179	Steel crossbow
RANGED	36	UNCOMMON	9181	Mithril crossbow
RANGED	40	RARE	23249	Rangers' tights
RANGED	40	RARE	12596	Rangers' tunic
RANGED	40	RARE	32204	Rune cannon
RANGED	40	RARE	868	Rune items
RANGED	40	RARE	857	Yew bows
RANGED	42	RARE	8839	Void Knight equipment
RANGED	45	RARE	31575	Camphor blowpipe
RANGED	45	RARE	10033	Chinchompas
RANGED	46	RARE	9183	Adamant crossbow
RANGED	50	RARE	25849	Amethyst darts
RANGED	50	RARE	10499	Ava's accumulator
RANGED	50	RARE	28794	Bone shortbow
RANGED	50	RARE	23971	Crystal armour
RANGED	50	RARE	23991	Crystal shield
RANGED	50	RARE	10156	Hunters' crossbow
RANGED	50	RARE	861	Magic bows
RANGED	50	RARE	10146	Orange salamander
RANGED	50	RARE	6724	Seerculls
RANGED	55	RARE	10034	Carnivorous chinchompas
RANGED	55	RARE	29305	Hunter's spear
RANGED	55	RARE	31579	Ironwood blowpipe
RANGED	60	EPIC	32879	Aquanite hoppers
RANGED	60	EPIC	22550	Craw's bow
RANGED	60	EPIC	11235	Dark bows
RANGED	60	EPIC	32205	Dragon cannon
RANGED	60	EPIC	11230	Dragon darts
RANGED	60	EPIC	22804	Dragon knives
RANGED	60	EPIC	10147	Red salamander
RANGED	60	EPIC	6522	TokTz-Xil-Ul
RANGED	61	EPIC	20849	Dragon thrownaxes
RANGED	61	EPIC	9185	Runite crossbow
RANGED	64	EPIC	21902	Dragon crossbow
RANGED	65	EPIC	12424	3rd Age bow
RANGED	65	EPIC	11959	Black chinchompas
RANGED	65	EPIC	19478	Light ballista
RANGED	65	EPIC	31583	Rosewood blowpipe
RANGED	66	EPIC	28869	Sunlight hunters' crossbow
RANGED	70	EPIC	11785	Armadyl crossbow
RANGED	70	EPIC	22109	Ava's Assembler
RANGED	70	EPIC	10148	Black salamander
RANGED	70	EPIC	25865	Bow of Faerdhinen
RANGED	70	EPIC	23983	Crystal bows
RANGED	70	EPIC	21012	Dragon hunter crossbow
RANGED	70	EPIC	22002	Dragonfire ward
RANGED	70	EPIC	23188	God dragonhide shields
RANGED	70	EPIC	4734	Karil's crossbow
RANGED	70	EPIC	27655	Webweaver bow
RANGED	75	EPIC	28951	Dizana's Quiver
RANGED	75	EPIC	29000	Eclipse Atlatl
RANGED	75	EPIC	29010	Eclipse set
RANGED	75	EPIC	19481	Heavy ballista
RANGED	75	EPIC	28922	Tonalztics of Ralos
RANGED	75	EPIC	12924	Toxic blowpipe
RANGED	75	EPIC	21000	Twisted buckler
RANGED	77	EPIC	29591	Scorching bows
RANGED	80	LEGENDARY	31088	Avernic treads
RANGED	80	LEGENDARY	28834	Tecu salamander
RANGED	80	LEGENDARY	27610	Venator bow
RANGED	80	LEGENDARY	26374	Zaryte crossbow
RANGED	85	LEGENDARY	20997	Twisted bow
RANGED	99	LEGENDARY	9756	Skillcape
RUNECRAFT	1	COMMON	556	Air runes
RUNECRAFT	1	COMMON	5509	Small pouch
RUNECRAFT	2	COMMON	558	Mind runes
RUNECRAFT	5	COMMON	555	Water runes
RUNECRAFT	6	COMMON	4695	Mist runes
RUNECRAFT	9	COMMON	557	Earth runes
RUNECRAFT	10	COMMON	4696	Dust runes
RUNECRAFT	13	COMMON	4698	Mud runes
RUNECRAFT	14	COMMON	554	Fire runes
RUNECRAFT	15	COMMON	4697	Smoke runes
RUNECRAFT	19	COMMON	4694	Steam runes
RUNECRAFT	20	UNCOMMON	559	Body runes
RUNECRAFT	23	UNCOMMON	4699	Lava runes
RUNECRAFT	25	UNCOMMON	26784	Colossal pouch
RUNECRAFT	25	UNCOMMON	5510	Medium pouch
RUNECRAFT	27	UNCOMMON	564	Cosmic runes
RUNECRAFT	27	UNCOMMON	26903	Guardians of the Rift
RUNECRAFT	33	UNCOMMON	28929	Sunfire runes
RUNECRAFT	35	UNCOMMON	562	Chaos runes
RUNECRAFT	40	RARE	9075	Astral runes
RUNECRAFT	42	RARE	25395	Swampbark boots and gauntlets
RUNECRAFT	44	RARE	561	Nature runes
RUNECRAFT	46	RARE	25398	Swampbark helm
RUNECRAFT	48	RARE	25389	Swampbark body and legs
RUNECRAFT	50	RARE	20718	Burnt page (via desiccated pages)
RUNECRAFT	50	RARE	5512	Large pouch
RUNECRAFT	50	RARE	25578	Soaked page (via desiccated pages)
RUNECRAFT	50	RARE	30068	Soiled page (via desiccated pages)
RUNECRAFT	50	RARE	34020	Sunstone Golems
RUNECRAFT	54	RARE	563	Law runes
RUNECRAFT	60	EPIC	31097	Avernic treads
RUNECRAFT	60	EPIC	13235	Eternal boots
RUNECRAFT	60	EPIC	13237	Pegasian boots
RUNECRAFT	60	EPIC	13239	Primordial boots
RUNECRAFT	65	EPIC	560	Death runes
RUNECRAFT	75	EPIC	5514	Giant pouch
RUNECRAFT	77	EPIC	565	Blood runes
RUNECRAFT	77	EPIC	25410	Bloodbark boots and gauntlets
RUNECRAFT	79	EPIC	25413	Bloodbark helm
RUNECRAFT	81	LEGENDARY	25404	Bloodbark body and legs
RUNECRAFT	90	LEGENDARY	30843	Aether runes
RUNECRAFT	90	LEGENDARY	566	Soul runes
RUNECRAFT	95	LEGENDARY	21880	Wrath runes
RUNECRAFT	99	LEGENDARY	9765	Skillcape
SAILING	1	COMMON	32139	Bronze helm
SAILING	1	COMMON	32181	Bronze keel
SAILING	1	COMMON	32206	Bronze salvaging hook
SAILING	1	COMMON	32257	Port Sarim
SAILING	1	COMMON	32239	Raft
SAILING	1	COMMON	31803	Spyglass charting
SAILING	1	COMMON	32258	The Pandemonium
SAILING	1	COMMON	32213	Wooden cargo hold
SAILING	1	COMMON	32118	Wooden hull
SAILING	1	COMMON	32118	Wooden hull & hull parts
SAILING	1	COMMON	32160	Wooden mast and linen sails
SAILING	5	COMMON	32260	Hosidius
SAILING	5	COMMON	32259	Land's End
SAILING	8	COMMON	32121	Oak hull & hull parts
SAILING	9	COMMON	32207	Iron salvaging hook
SAILING	10	COMMON	32261	Musa Point
SAILING	11	COMMON	32163	Oak mast and linen sails
SAILING	12	COMMON	31807	Drink crate charting
SAILING	15	COMMON	32262	Port Piscarillius
SAILING	15	COMMON	32240	Skiff
SAILING	15	COMMON	32847	Small shipwrecks
SAILING	16	COMMON	32230	Range
SAILING	17	COMMON	32183	Iron keel
SAILING	18	COMMON	32214	Oak cargo hold
SAILING	18	COMMON	32263	Rimmington
SAILING	18	COMMON	32208	Steel salvaging hook
SAILING	20	UNCOMMON	32264	Catherby
SAILING	20	UNCOMMON	32121	Oak hull
SAILING	21	UNCOMMON	32199	Bronze cannon
SAILING	22	UNCOMMON	31805	Sea current charting
SAILING	23	UNCOMMON	32124	Teak hull & hull parts
SAILING	25	UNCOMMON	32265	Brimhaven
SAILING	25	UNCOMMON	32196	Flags
SAILING	25	UNCOMMON	32299	Trims
SAILING	26	UNCOMMON	32849	Fisherman's shipwrecks
SAILING	26	UNCOMMON	32166	Teak mast and canvas sails
SAILING	28	UNCOMMON	32266	Ardougne
SAILING	28	UNCOMMON	32200	Iron cannon
SAILING	29	UNCOMMON	32232	Anchor
SAILING	29	UNCOMMON	32215	Teak cargo hold
SAILING	30	UNCOMMON	32209	Mithril salvaging hook
SAILING	30	UNCOMMON	32267	Port Khazard
SAILING	30	UNCOMMON	32196	The Tempor Tantrum - The Storm Tempor
SAILING	31	UNCOMMON	32124	Teak hull
SAILING	32	UNCOMMON	32185	Steel keel
SAILING	33	UNCOMMON	32231	Keg
SAILING	34	UNCOMMON	32268	Witchaven
SAILING	35	UNCOMMON	32851	Barracuda shipwrecks
SAILING	36	UNCOMMON	32269	Entrana
SAILING	38	UNCOMMON	32270	Civitas illa Fortis
SAILING	38	UNCOMMON	7534	Sea depth charting
SAILING	38	UNCOMMON	32145	Steel helm
SAILING	39	UNCOMMON	32201	Steel cannon
SAILING	40	RARE	32271	Corsair Cove
SAILING	40	RARE	32291	Dognose Island
SAILING	40	RARE	32236	Inoculation station
SAILING	40	RARE	32245	Jobless Jim - Port Sarim
SAILING	41	RARE	32127	Mahogany hull & hull parts
SAILING	42	RARE	32272	Cairn Isle
SAILING	42	RARE	32294	Chinchompa Island
SAILING	42	RARE	32224	Salvaging station
SAILING	44	RARE	32273	Sunset Coast
SAILING	45	RARE	32169	Mahogany mast and canvas sails
SAILING	45	RARE	32291	The Little Pearl
SAILING	45	RARE	32274	The Summer Shore
SAILING	46	RARE	32275	Aldarin
SAILING	46	RARE	32216	Mahogany cargo hold
SAILING	46	RARE	32292	Vatrachos Island
SAILING	47	RARE	32291	The Onyx Crest
SAILING	48	RARE	32127	Mahogany hull
SAILING	48	RARE	32276	Ruins of Unkah
SAILING	49	RARE	32293	Shimmering Atoll
SAILING	50	RARE	33142	Ballistic attractor
SAILING	50	RARE	32246	Captain Siad - Desert Mining Camp
SAILING	50	RARE	32202	Mithril cannon
SAILING	50	RARE	32187	Mithril keel
SAILING	50	RARE	32278	Port Roberts
SAILING	50	RARE	32241	Sloop
SAILING	50	RARE	32277	Void Knights' Outpost
SAILING	51	RARE	32292	Anglers' Retreat
SAILING	52	RARE	32210	Adamant salvaging hook
SAILING	53	RARE	32853	Large shipwrecks
SAILING	53	RARE	32233	Wind catcher
SAILING	54	RARE	32292	Minotaur's Rest
SAILING	55	RARE	32247	Adventurer Ada - The Pandemonium
SAILING	55	RARE	32292	Isle of Souls
SAILING	55	RARE	32148	Mithril helm
SAILING	55	RARE	32237	Teleport focus
SAILING	55	RARE	32198	The Jubbly Jive - Backwater
SAILING	56	RARE	32225	Chum station
SAILING	56	RARE	32292	Isle of Bones
SAILING	56	RARE	32220	Rope trawling net
SAILING	57	RARE	31809	Weather pattern charting
SAILING	58	RARE	32293	Laguna Aurorae
SAILING	59	RARE	32130	Camphor hull & hull parts
SAILING	60	EPIC	32248	Cabin Boy Jenkins - Crandor
SAILING	60	EPIC	32217	Camphor cargo hold
SAILING	60	EPIC	32172	Camphor mast and canvas sails
SAILING	60	EPIC	32291	Charred Island
SAILING	61	EPIC	32203	Adamant cannon
SAILING	61	EPIC	32292	Tear of the Soul
SAILING	62	EPIC	32189	Adamant keel
SAILING	62	EPIC	32280	Rellekka
SAILING	62	EPIC	34058	Wyrmscraig
SAILING	63	EPIC	33420	Bosun's workbench
SAILING	63	EPIC	32292	Wintumber Island
SAILING	64	EPIC	32855	Pirate shipwrecks
SAILING	64	EPIC	32292	The Crown Jewel
SAILING	65	EPIC	32281	Etceteria
SAILING	65	EPIC	32221	Linen trawling net
SAILING	65	EPIC	32249	Oarswoman Olga - Burgh de Rott
SAILING	66	EPIC	32294	Lledrith Island
SAILING	66	EPIC	32282	Port Tyras
SAILING	66	EPIC	32211	Rune salvaging hook
SAILING	67	EPIC	32130	Camphor hull
SAILING	67	EPIC	32283	Deepfin Point
SAILING	68	EPIC	32226	Advanced chum station
SAILING	68	EPIC	32284	Jatizso
SAILING	68	EPIC	32285	Neitiznot
SAILING	69	EPIC	32292	Rainbow's End
SAILING	70	EPIC	32228	Fathom stone
SAILING	70	EPIC	32250	Jittery Jim - Port Khazard
SAILING	70	EPIC	32286	Prifddinas
SAILING	72	EPIC	32151	Adamant helm
SAILING	72	EPIC	32292	Sunbleak Island
SAILING	72	EPIC	32197	The Gwenith Glide - Porth Gwenith
SAILING	73	EPIC	32235	Crystal extractor
SAILING	73	EPIC	32857	Mercenary shipwrecks
SAILING	73	EPIC	32294	Ynysdail
SAILING	74	EPIC	32296	Waterbirth Island
SAILING	75	EPIC	32238	Greater teleport focus
SAILING	75	EPIC	32133	Ironwood hull & hull parts
SAILING	75	EPIC	32287	Piscatoris
SAILING	76	EPIC	32294	Buccaneers' Haven
SAILING	76	EPIC	32222	Hemp trawling net
SAILING	76	EPIC	32288	Lunar Isle
SAILING	76	EPIC	32204	Rune cannon
SAILING	77	EPIC	32175	Ironwood mast and cotton sails
SAILING	78	EPIC	32212	Dragon salvaging hook
SAILING	78	EPIC	32195	Eternal brazier
SAILING	78	EPIC	32191	Rune keel
SAILING	79	EPIC	32294	Drumstick Isle
SAILING	79	EPIC	32234	Gale catcher
SAILING	80	LEGENDARY	32251	Bosun Zarah - Etceteria
SAILING	80	LEGENDARY	32859	Fremennik shipwrecks
SAILING	80	LEGENDARY	32218	Ironwood cargo hold
SAILING	80	LEGENDARY	32296	Weiss
SAILING	81	LEGENDARY	32296	Brittle Isle
SAILING	81	LEGENDARY	32133	Ironwood hull
SAILING	82	LEGENDARY	32227	Chum spreader
SAILING	84	LEGENDARY	32223	Cotton trawling net
SAILING	84	LEGENDARY	32205	Dragon cannon
SAILING	84	LEGENDARY	32136	Rosewood hull & hull parts
SAILING	85	LEGENDARY	32252	Jolly Jim - Brimhaven
SAILING	85	LEGENDARY	32178	Rosewood mast and cotton sails
SAILING	87	LEGENDARY	32193	Dragon keel
SAILING	87	LEGENDARY	32296	Grimstone
SAILING	87	LEGENDARY	32861	Merchant shipwrecks
SAILING	87	LEGENDARY	32154	Rune helm
SAILING	89	LEGENDARY	32219	Rosewood cargo hold
SAILING	90	LEGENDARY	32253	Spotter Virginia - Ruins of Unkah
SAILING	91	LEGENDARY	32229	Fathom pearl
SAILING	93	LEGENDARY	32136	Rosewood hull
SAILING	95	LEGENDARY	32254	Sailor Jakob - Catherby
SAILING	96	LEGENDARY	32157	Dragon helm
SAILING	99	LEGENDARY	31288	Skillcape
SLAYER	1	COMMON	4155	Burthorpe master
SLAYER	1	COMMON	4155	Canifis master
SLAYER	1	COMMON	4155	Draynor Village master
SLAYER	1	COMMON	4155	Edgeville Dungeon master
SLAYER	1	COMMON	4155	Gnome Stronghold master
SLAYER	1	COMMON	4155	Mount Karuulm master
SLAYER	1	COMMON	24942	Reinforced Goggles
SLAYER	1	COMMON	4162	Rock hammer & Rock Thrownhammer
SLAYER	1	COMMON	4551	Spiny helmet
SLAYER	1	COMMON	4155	Wilderness master
SLAYER	1	COMMON	4155	Zanaris master
SLAYER	10	COMMON	4164	Facemask
SLAYER	15	COMMON	4166	Earmuffs
SLAYER	32	UNCOMMON	6660	Fishing explosive
SLAYER	35	UNCOMMON	8923	Witchwood icon
SLAYER	37	UNCOMMON	7159	Insulated boots
SLAYER	39	UNCOMMON	10952	Slayer bell
SLAYER	42	RARE	6720	Slayer gloves
SLAYER	44	RARE	23037	Boots of Stone
SLAYER	50	RARE	4155	Shilo Village master
SLAYER	55	RARE	4150	Broad arrows
SLAYER	55	RARE	4296	Broad bolts
SLAYER	55	RARE	20727	Leaf-bladed battleaxe
SLAYER	55	RARE	4158	Leaf-bladed spear and sword
SLAYER	55	RARE	4170	Slayer's staff
SLAYER	55	RARE	21255	Slayer's staff (e)
SLAYER	57	RARE	7421	Fungicide spray
SLAYER	60	EPIC	4168	Nose peg
SLAYER	60	EPIC	24266	V's shield
SLAYER	65	EPIC	3902	Amethyst broad bolts
SLAYER	70	EPIC	4155	Wyrmscraig master
SLAYER	99	LEGENDARY	9786	Skillcape
SMITHING	1	COMMON	2349	Bronze
SMITHING	1	COMMON	1351	Bronze axes1 bar
SMITHING	1	COMMON	1205	Bronze daggers1 bar
SMITHING	1	COMMON	28196	Convert bronze felling axes
SMITHING	1	COMMON	28199	Convert iron felling axes
SMITHING	2	COMMON	1422	Bronze maces1 bar
SMITHING	3	COMMON	9375	Bronze crossbow bolts
SMITHING	3	COMMON	1139	Bronze medium helms1 bar
SMITHING	4	COMMON	819	Bronze dart tips
SMITHING	4	COMMON	4819	Bronze nails
SMITHING	4	COMMON	1277	Bronze swords1 bar
SMITHING	4	COMMON	1794	Bronze wire1 bar
SMITHING	5	COMMON	39	Bronze arrowheads
SMITHING	5	COMMON	31906	Bronze cannonballs
SMITHING	5	COMMON	11367	Bronze hastae
SMITHING	5	COMMON	1321	Bronze scimitars
SMITHING	5	COMMON	1237	Bronze spears
SMITHING	6	COMMON	9420	Bronze crossbow limbs1 bar
SMITHING	6	COMMON	3072	Bronze javelin tips
SMITHING	6	COMMON	1291	Bronze longswords
SMITHING	6	COMMON	28202	Convert steel felling axes
SMITHING	7	COMMON	1155	Bronze full helms
SMITHING	7	COMMON	864	Bronze throwing knives
SMITHING	8	COMMON	9376	Blurite crossbow bolts
SMITHING	8	COMMON	1173	Bronze square shields
SMITHING	9	COMMON	1337	Bronze warhammers
SMITHING	10	COMMON	1375	Bronze battleaxes
SMITHING	10	COMMON	31999	Bronze keel parts
SMITHING	11	COMMON	1103	Bronze chainbodies
SMITHING	11	COMMON	28205	Convert black felling axes
SMITHING	12	COMMON	1189	Bronze kiteshields
SMITHING	13	COMMON	9467	Blurite
SMITHING	13	COMMON	9422	Blurite crossbow limbs
SMITHING	13	COMMON	3095	Bronze claws
SMITHING	14	COMMON	1307	Bronze two-handed swords
SMITHING	15	COMMON	2351	Iron
SMITHING	15	COMMON	1203	Iron daggers1 bar
SMITHING	16	COMMON	1075	Bronze platelegs
SMITHING	16	COMMON	1087	Bronze plateskirts
SMITHING	16	COMMON	1349	Iron axes1 bar
SMITHING	17	COMMON	1420	Iron maces1 bar
SMITHING	17	COMMON	7225	Iron spits1 bar
SMITHING	18	COMMON	1117	Bronze platebodies
SMITHING	18	COMMON	9377	Iron crossbow bolts
SMITHING	18	COMMON	1137	Iron medium helms1 bar
SMITHING	19	COMMON	820	Iron dart tips
SMITHING	19	COMMON	4820	Iron nails
SMITHING	19	COMMON	1279	Iron swords1 bar
SMITHING	20	UNCOMMON	40	Iron arrowheads
SMITHING	20	UNCOMMON	31908	Iron cannonballs
SMITHING	20	UNCOMMON	11369	Iron hastae
SMITHING	20	UNCOMMON	1323	Iron scimitars
SMITHING	20	UNCOMMON	1239	Iron spears
SMITHING	20	UNCOMMON	2355	Silver
SMITHING	21	UNCOMMON	28208	Convert mithril felling axes
SMITHING	21	UNCOMMON	3082	Iron javelin tips
SMITHING	21	UNCOMMON	1293	Iron longswords
SMITHING	22	UNCOMMON	1153	Iron full helms
SMITHING	22	UNCOMMON	32002	Iron keel parts
SMITHING	22	UNCOMMON	863	Iron throwing knives
SMITHING	23	UNCOMMON	9423	Iron crossbow limbs1 bar
SMITHING	23	UNCOMMON	1175	Iron square shields
SMITHING	24	UNCOMMON	1335	Iron warhammers
SMITHING	25	UNCOMMON	1363	Iron battleaxes
SMITHING	25	UNCOMMON	32889	Lead
SMITHING	26	UNCOMMON	1101	Iron chainbodies
SMITHING	26	UNCOMMON	4540	Oil lantern frames1 bar
SMITHING	27	UNCOMMON	1191	Iron kiteshields
SMITHING	28	UNCOMMON	3096	Iron claws
SMITHING	29	UNCOMMON	1309	Iron two-handed swords
SMITHING	30	UNCOMMON	2353	Steel
SMITHING	30	UNCOMMON	1207	Steel daggers1 bar
SMITHING	31	UNCOMMON	28211	Convert adamant felling axes
SMITHING	31	UNCOMMON	1067	Iron platelegs
SMITHING	31	UNCOMMON	1081	Iron plateskirts
SMITHING	31	UNCOMMON	1353	Steel axes1 bar
SMITHING	32	UNCOMMON	1424	Steel maces1 bar
SMITHING	33	UNCOMMON	1115	Iron platebodies
SMITHING	33	UNCOMMON	9378	Steel crossbow bolts
SMITHING	33	UNCOMMON	1141	Steel medium helms1 bar
SMITHING	34	UNCOMMON	32886	Chain1 bar
SMITHING	34	UNCOMMON	821	Steel dart tips
SMITHING	34	UNCOMMON	1539	Steel nails
SMITHING	34	UNCOMMON	1281	Steel swords1 bar
SMITHING	35	UNCOMMON	28792	Bone mace
SMITHING	35	UNCOMMON	28161	Secateurs Attachment
SMITHING	35	UNCOMMON	41	Steel arrowheads
SMITHING	35	UNCOMMON	2	Steel cannonballs
SMITHING	35	UNCOMMON	11371	Steel hastae
SMITHING	35	UNCOMMON	1325	Steel scimitars
SMITHING	35	UNCOMMON	1241	Steel spears
SMITHING	36	UNCOMMON	9425	Steel crossbow limbs1 bar
SMITHING	36	UNCOMMON	3090	Steel javelin tips
SMITHING	36	UNCOMMON	1295	Steel longswords
SMITHING	36	UNCOMMON	2370	Steel studs1 bar
SMITHING	37	UNCOMMON	1157	Steel full helms
SMITHING	37	UNCOMMON	865	Steel throwing knives
SMITHING	38	UNCOMMON	32005	Steel keel parts
SMITHING	38	UNCOMMON	1177	Steel square shields
SMITHING	39	UNCOMMON	1339	Steel warhammers
SMITHING	40	RARE	2357	Gold
SMITHING	40	RARE	1365	Steel battleaxes
SMITHING	41	RARE	28214	Convert rune felling axes
SMITHING	41	RARE	1105	Steel chainbodies
SMITHING	42	RARE	1193	Steel kiteshields
SMITHING	43	RARE	3097	Steel claws
SMITHING	44	RARE	1311	Steel two-handed swords
SMITHING	45	RARE	13354	Lovakite
SMITHING	45	RARE	13357	Shayzien gloves (1)1 bar
SMITHING	46	RARE	1069	Steel platelegs
SMITHING	46	RARE	1083	Steel plateskirts
SMITHING	47	RARE	13358	Shayzien boots (1)1 bar
SMITHING	48	RARE	1119	Steel platebodies
SMITHING	49	RARE	4544	Bullseye lantern frames1 bar
SMITHING	49	RARE	13359	Shayzien helm (1)2 bars
SMITHING	50	RARE	2359	Mithril
SMITHING	50	RARE	1209	Mithril daggers1 bar
SMITHING	51	RARE	1355	Mithril axes1 bar
SMITHING	51	RARE	13360	Shayzien greaves (1)3 bars
SMITHING	52	RARE	1428	Mithril maces1 bar
SMITHING	53	RARE	9379	Mithril crossbow bolts
SMITHING	53	RARE	1143	Mithril medium helms1 bar
SMITHING	53	RARE	13361	Shayzien platebody (1)4 bars
SMITHING	54	RARE	822	Mithril dart tips
SMITHING	54	RARE	4822	Mithril nails
SMITHING	54	RARE	1285	Mithril swords1 bar
SMITHING	55	RARE	42	Mithril arrowheads
SMITHING	55	RARE	31910	Mithril cannonballs
SMITHING	55	RARE	11373	Mithril hastae
SMITHING	55	RARE	1329	Mithril scimitars
SMITHING	55	RARE	1243	Mithril spears
SMITHING	55	RARE	13362	Shayzien gloves (2)1 bar
SMITHING	56	RARE	9427	Mithril crossbow limbs1 bar
SMITHING	56	RARE	3246	Mithril javelin tips
SMITHING	56	RARE	32008	Mithril keel parts
SMITHING	56	RARE	1299	Mithril longswords
SMITHING	57	RARE	1159	Mithril full helms
SMITHING	57	RARE	866	Mithril throwing knives
SMITHING	57	RARE	13363	Shayzien boots (2)1 bar
SMITHING	58	RARE	1181	Mithril square shields
SMITHING	59	RARE	9416	Mithril crossbow grapple tips1 bar
SMITHING	59	RARE	1343	Mithril warhammers
SMITHING	59	RARE	13364	Shayzien helm (2)2 bars
SMITHING	60	EPIC	32879	Aquanite hoppers
SMITHING	60	EPIC	1187	Dragon square shield
SMITHING	60	EPIC	1369	Mithril battleaxes
SMITHING	61	EPIC	28226	Convert 3rd Age felling axes
SMITHING	61	EPIC	28217	Convert dragon felling axes
SMITHING	61	EPIC	1109	Mithril chainbodies
SMITHING	61	EPIC	13365	Shayzien greaves (2)3 bars
SMITHING	62	EPIC	1197	Mithril kiteshields
SMITHING	63	EPIC	3099	Mithril claws
SMITHING	63	EPIC	13366	Shayzien platebody (2)4 bars
SMITHING	64	EPIC	1315	Mithril two-handed swords
SMITHING	65	EPIC	13367	Shayzien gloves (3)1 bar
SMITHING	66	EPIC	21633	Ancient Wyvern shield
SMITHING	66	EPIC	1071	Mithril platelegs
SMITHING	66	EPIC	1085	Mithril plateskirts
SMITHING	67	EPIC	13368	Shayzien boots (3)1 bar
SMITHING	68	EPIC	1121	Mithril platebodies
SMITHING	69	EPIC	13369	Shayzien helm (3)2 bars
SMITHING	70	EPIC	2361	Adamant
SMITHING	70	EPIC	1211	Adamant daggers1 bar
SMITHING	70	EPIC	25545	Celestial signet
SMITHING	70	EPIC	31106	Confliction gauntlets
SMITHING	70	EPIC	23971	Crystal helm
SMITHING	70	EPIC	28810	Zombie axes and helmets
SMITHING	71	EPIC	1357	Adamant axes1 bar
SMITHING	71	EPIC	13370	Shayzien greaves (3)3 bars
SMITHING	72	EPIC	1430	Adamant maces1 bar
SMITHING	72	EPIC	23979	Crystal legs
SMITHING	72	EPIC	29796	Noxious Halberd
SMITHING	73	EPIC	9380	Adamant crossbow bolts
SMITHING	73	EPIC	1145	Adamant medium helms1 bar
SMITHING	73	EPIC	13371	Shayzien platebody (3)4 bars
SMITHING	74	EPIC	823	Adamant dart tips
SMITHING	74	EPIC	32011	Adamant keel parts
SMITHING	74	EPIC	4823	Adamant nails
SMITHING	74	EPIC	1287	Adamant swords1 bar
SMITHING	74	EPIC	23975	Crystal body
SMITHING	74	EPIC	32892	Cupronickel
SMITHING	74	EPIC	29589	Emberlight
SMITHING	75	EPIC	43	Adamant arrowheads
SMITHING	75	EPIC	31912	Adamant cannonballs
SMITHING	75	EPIC	11375	Adamant hastae
SMITHING	75	EPIC	1331	Adamant scimitars
SMITHING	75	EPIC	1245	Adamant spears
SMITHING	75	EPIC	21895	Dragon kite shield
SMITHING	75	EPIC	13372	Shayzien gloves (4)1 bar
SMITHING	76	EPIC	9429	Adamant crossbow limbs1 bar
SMITHING	76	EPIC	3909	Adamant javelin tips
